ds,unique_id,y,no,loto
2014-10-28,N4,9,16020,numbers4
2014-10-29,N4,4,16024,numbers4
2014-10-30,N4,4,16028,numbers4
2014-10-31,N4,1,16032,numbers4
2014-11-03,N4,3,16036,numbers4
2014-11-04,N4,7,16040,numbers4
2014-11-05,N4,1,16044,numbers4
2014-11-06,N4,9,16048,numbers4
2014-11-07,N4,4,16052,numbers4
2014-11-10,N4,2,16056,numbers4
2014-11-11,N4,8,16060,numbers4
2014-11-12,N4,0,16064,numbers4
2014-11-13,N4,6,16068,numbers4
2014-11-14,N4,4,16072,numbers4
2014-11-17,N4,6,16076,numbers4
2014-11-18,N4,4,16080,numbers4
2014-11-19,N4,7,16084,numbers4
2014-11-20,N4,6,16088,numbers4
2014-11-21,N4,7,16092,numbers4
2014-11-24,N4,8,16096,numbers4
2014-11-25,N4,6,16100,numbers4
2014-11-26,N4,8,16104,numbers4
2014-11-27,N4,1,16108,numbers4
2014-11-28,N4,9,16112,numbers4
2014-12-01,N4,4,16116,numbers4
2014-12-02,N4,0,16120,numbers4
2014-12-03,N4,2,16124,numbers4
2014-12-04,N4,2,16128,numbers4
2014-12-05,N4,4,16132,numbers4
2014-12-08,N4,2,16136,numbers4
2014-12-09,N4,4,16140,numbers4
2014-12-10,N4,6,16144,numbers4
2014-12-11,N4,1,16148,numbers4
2014-12-12,N4,3,16152,numbers4
2014-12-15,N4,8,16156,numbers4
2014-12-16,N4,0,16160,numbers4
2014-12-17,N4,6,16164,numbers4
2014-12-18,N4,3,16168,numbers4
2014-12-19,N4,6,16172,numbers4
2014-12-22,N4,5,16176,numbers4
2014-12-23,N4,1,16180,numbers4
2014-12-24,N4,6,16184,numbers4
2014-12-25,N4,0,16188,numbers4
2014-12-26,N4,1,16192,numbers4
2014-12-29,N4,4,16196,numbers4
2014-12-30,N4,4,16200,numbers4
2015-01-05,N4,2,16204,numbers4
2015-01-06,N4,1,16208,numbers4
2015-01-07,N4,8,16212,numbers4
2015-01-08,N4,6,16216,numbers4
2015-01-09,N4,7,16220,numbers4
2015-01-12,N4,9,16224,numbers4
2015-01-13,N4,3,16228,numbers4
2015-01-14,N4,4,16232,numbers4
2015-01-15,N4,0,16236,numbers4
2015-01-16,N4,2,16240,numbers4
2015-01-19,N4,8,16244,numbers4
2015-01-20,N4,1,16248,numbers4
2015-01-21,N4,9,16252,numbers4
2015-01-22,N4,2,16256,numbers4
2015-01-23,N4,6,16260,numbers4
2015-01-26,N4,3,16264,numbers4
2015-01-27,N4,6,16268,numbers4
2015-01-28,N4,4,16272,numbers4
2015-01-29,N4,7,16276,numbers4
2015-01-30,N4,6,16280,numbers4
2015-02-02,N4,1,16284,numbers4
2015-02-03,N4,5,16288,numbers4
2015-02-04,N4,1,16292,numbers4
2015-02-05,N4,8,16296,numbers4
2015-02-06,N4,8,16300,numbers4
2015-02-09,N4,0,16304,numbers4
2015-02-10,N4,2,16308,numbers4
2015-02-11,N4,5,16312,numbers4
2015-02-12,N4,6,16316,numbers4
2015-02-13,N4,2,16320,numbers4
2015-02-16,N4,6,16324,numbers4
2015-02-17,N4,8,16328,numbers4
2015-02-18,N4,9,16332,numbers4
2015-02-19,N4,2,16336,numbers4
2015-02-20,N4,7,16340,numbers4
2015-02-23,N4,7,16344,numbers4
2015-02-24,N4,5,16348,numbers4
2015-02-25,N4,0,16352,numbers4
2015-02-26,N4,6,16356,numbers4
2015-02-27,N4,4,16360,numbers4
2015-03-02,N4,6,16364,numbers4
2015-03-03,N4,4,16368,numbers4
2015-03-04,N4,9,16372,numbers4
2015-03-05,N4,6,16376,numbers4
2015-03-06,N4,9,16380,numbers4
2015-03-09,N4,3,16384,numbers4
2015-03-10,N4,1,16388,numbers4
2015-03-11,N4,6,16392,numbers4
2015-03-12,N4,0,16396,numbers4
2015-03-13,N4,8,16400,numbers4
2015-03-16,N4,4,16404,numbers4
2015-03-17,N4,3,16408,numbers4
2015-03-18,N4,9,16412,numbers4
2015-03-19,N4,9,16416,numbers4
2015-03-20,N4,3,16420,numbers4
2015-03-23,N4,1,16424,numbers4
2015-03-24,N4,7,16428,numbers4
2015-03-25,N4,5,16432,numbers4
2015-03-26,N4,6,16436,numbers4
2015-03-27,N4,2,16440,numbers4
2015-03-30,N4,6,16444,numbers4
2015-03-31,N4,0,16448,numbers4
2015-04-01,N4,3,16452,numbers4
2015-04-02,N4,6,16456,numbers4
2015-04-03,N4,7,16460,numbers4
2015-04-06,N4,0,16464,numbers4
2015-04-07,N4,8,16468,numbers4
2015-04-08,N4,6,16472,numbers4
2015-04-09,N4,8,16476,numbers4
2015-04-10,N4,9,16480,numbers4
2015-04-13,N4,0,16484,numbers4
2015-04-14,N4,0,16488,numbers4
2015-04-15,N4,4,16492,numbers4
2015-04-16,N4,9,16496,numbers4
2015-04-17,N4,9,16500,numbers4
2015-04-20,N4,4,16504,numbers4
2015-04-21,N4,8,16508,numbers4
2015-04-22,N4,4,16512,numbers4
2015-04-23,N4,3,16516,numbers4
2015-04-24,N4,4,16520,numbers4
2015-04-27,N4,5,16524,numbers4
2015-04-28,N4,0,16528,numbers4
2015-04-29,N4,6,16532,numbers4
2015-04-30,N4,4,16536,numbers4
2015-05-01,N4,4,16540,numbers4
2015-05-04,N4,7,16544,numbers4
2015-05-05,N4,3,16548,numbers4
2015-05-06,N4,9,16552,numbers4
2015-05-07,N4,8,16556,numbers4
2015-05-08,N4,5,16560,numbers4
2015-05-11,N4,5,16564,numbers4
2015-05-12,N4,7,16568,numbers4
2015-05-13,N4,9,16572,numbers4
2015-05-14,N4,3,16576,numbers4
2015-05-15,N4,2,16580,numbers4
2015-05-18,N4,8,16584,numbers4
2015-05-19,N4,4,16588,numbers4
2015-05-20,N4,4,16592,numbers4
2015-05-21,N4,0,16596,numbers4
2015-05-22,N4,1,16600,numbers4
2015-05-25,N4,1,16604,numbers4
2015-05-26,N4,0,16608,numbers4
2015-05-27,N4,9,16612,numbers4
2015-05-28,N4,0,16616,numbers4
2015-05-29,N4,2,16620,numbers4
2015-06-01,N4,7,16624,numbers4
2015-06-02,N4,9,16628,numbers4
2015-06-03,N4,1,16632,numbers4
2015-06-04,N4,9,16636,numbers4
2015-06-05,N4,6,16640,numbers4
2015-06-08,N4,9,16644,numbers4
2015-06-09,N4,0,16648,numbers4
2015-06-10,N4,5,16652,numbers4
2015-06-11,N4,9,16656,numbers4
2015-06-12,N4,5,16660,numbers4
2015-06-15,N4,3,16664,numbers4
2015-06-16,N4,8,16668,numbers4
2015-06-17,N4,3,16672,numbers4
2015-06-18,N4,7,16676,numbers4
2015-06-19,N4,6,16680,numbers4
2015-06-22,N4,0,16684,numbers4
2015-06-23,N4,6,16688,numbers4
2015-06-24,N4,0,16692,numbers4
2015-06-25,N4,3,16696,numbers4
2015-06-26,N4,4,16700,numbers4
2015-06-29,N4,4,16704,numbers4
2015-06-30,N4,8,16708,numbers4
2015-07-01,N4,0,16712,numbers4
2015-07-02,N4,5,16716,numbers4
2015-07-03,N4,0,16720,numbers4
2015-07-06,N4,8,16724,numbers4
2015-07-07,N4,0,16728,numbers4
2015-07-08,N4,1,16732,numbers4
2015-07-09,N4,4,16736,numbers4
2015-07-10,N4,3,16740,numbers4
2015-07-13,N4,2,16744,numbers4
2015-07-14,N4,4,16748,numbers4
2015-07-15,N4,1,16752,numbers4
2015-07-16,N4,5,16756,numbers4
2015-07-17,N4,4,16760,numbers4
2015-07-20,N4,3,16764,numbers4
2015-07-21,N4,5,16768,numbers4
2015-07-22,N4,9,16772,numbers4
2015-07-23,N4,5,16776,numbers4
2015-07-24,N4,4,16780,numbers4
2015-07-27,N4,5,16784,numbers4
2015-07-28,N4,2,16788,numbers4
2015-07-29,N4,5,16792,numbers4
2015-07-30,N4,3,16796,numbers4
2015-07-31,N4,9,16800,numbers4
2015-08-03,N4,8,16804,numbers4
2015-08-04,N4,0,16808,numbers4
2015-08-05,N4,2,16812,numbers4
2015-08-06,N4,9,16816,numbers4
2015-08-07,N4,5,16820,numbers4
2015-08-10,N4,2,16824,numbers4
2015-08-11,N4,3,16828,numbers4
2015-08-12,N4,9,16832,numbers4
2015-08-13,N4,2,16836,numbers4
2015-08-14,N4,1,16840,numbers4
2015-08-17,N4,3,16844,numbers4
2015-08-18,N4,8,16848,numbers4
2015-08-19,N4,6,16852,numbers4
2015-08-20,N4,9,16856,numbers4
2015-08-21,N4,6,16860,numbers4
2015-08-24,N4,0,16864,numbers4
2015-08-25,N4,8,16868,numbers4
2015-08-26,N4,6,16872,numbers4
2015-08-27,N4,7,16876,numbers4
2015-08-28,N4,4,16880,numbers4
2015-08-31,N4,9,16884,numbers4
2015-09-01,N4,7,16888,numbers4
2015-09-02,N4,9,16892,numbers4
2015-09-03,N4,7,16896,numbers4
2015-09-04,N4,7,16900,numbers4
2015-09-07,N4,3,16904,numbers4
2015-09-08,N4,0,16908,numbers4
2015-09-09,N4,4,16912,numbers4
2015-09-10,N4,5,16916,numbers4
2015-09-11,N4,9,16920,numbers4
2015-09-14,N4,5,16924,numbers4
2015-09-15,N4,5,16928,numbers4
2015-09-16,N4,4,16932,numbers4
2015-09-17,N4,6,16936,numbers4
2015-09-18,N4,5,16940,numbers4
2015-09-21,N4,0,16944,numbers4
2015-09-22,N4,7,16948,numbers4
2015-09-23,N4,1,16952,numbers4
2015-09-24,N4,7,16956,numbers4
2015-09-25,N4,3,16960,numbers4
2015-09-28,N4,8,16964,numbers4
2015-09-29,N4,1,16968,numbers4
2015-09-30,N4,9,16972,numbers4
2015-10-01,N4,2,16976,numbers4
2015-10-02,N4,6,16980,numbers4
2015-10-05,N4,5,16984,numbers4
2015-10-06,N4,9,16988,numbers4
2015-10-07,N4,0,16992,numbers4
2015-10-08,N4,5,16996,numbers4
2015-10-09,N4,7,17000,numbers4
2015-10-12,N4,5,17004,numbers4
2015-10-13,N4,5,17008,numbers4
2015-10-14,N4,8,17012,numbers4
2015-10-15,N4,4,17016,numbers4
2015-10-16,N4,9,17020,numbers4
2015-10-19,N4,9,17024,numbers4
2015-10-20,N4,7,17028,numbers4
2015-10-21,N4,0,17032,numbers4
2015-10-22,N4,0,17036,numbers4
2015-10-23,N4,3,17040,numbers4
2015-10-26,N4,0,17044,numbers4
2015-10-27,N4,0,17048,numbers4
2015-10-28,N4,1,17052,numbers4
2015-10-29,N4,3,17056,numbers4
2015-10-30,N4,3,17060,numbers4
2015-11-02,N4,6,17064,numbers4
2015-11-03,N4,6,17068,numbers4
2015-11-04,N4,1,17072,numbers4
2015-11-05,N4,1,17076,numbers4
2015-11-06,N4,8,17080,numbers4
2015-11-09,N4,2,17084,numbers4
2015-11-10,N4,2,17088,numbers4
2015-11-11,N4,5,17092,numbers4
2015-11-12,N4,9,17096,numbers4
2015-11-13,N4,0,17100,numbers4
2015-11-16,N4,3,17104,numbers4
2015-11-17,N4,9,17108,numbers4
2015-11-18,N4,3,17112,numbers4
2015-11-19,N4,9,17116,numbers4
2015-11-20,N4,0,17120,numbers4
2015-11-23,N4,1,17124,numbers4
2015-11-24,N4,1,17128,numbers4
2015-11-25,N4,7,17132,numbers4
2015-11-26,N4,3,17136,numbers4
2015-11-27,N4,9,17140,numbers4
2015-11-30,N4,7,17144,numbers4
2015-12-01,N4,8,17148,numbers4
2015-12-02,N4,0,17152,numbers4
2015-12-03,N4,3,17156,numbers4
2015-12-04,N4,8,17160,numbers4
2015-12-07,N4,9,17164,numbers4
2015-12-08,N4,0,17168,numbers4
2015-12-09,N4,7,17172,numbers4
2015-12-10,N4,3,17176,numbers4
2015-12-11,N4,9,17180,numbers4
2015-12-14,N4,9,17184,numbers4
2015-12-15,N4,7,17188,numbers4
2015-12-16,N4,8,17192,numbers4
2015-12-17,N4,6,17196,numbers4
2015-12-18,N4,1,17200,numbers4
2015-12-21,N4,6,17204,numbers4
2015-12-22,N4,6,17208,numbers4
2015-12-23,N4,2,17212,numbers4
2015-12-24,N4,0,17216,numbers4
2015-12-25,N4,0,17220,numbers4
2015-12-28,N4,8,17224,numbers4
2015-12-29,N4,4,17228,numbers4
2015-12-30,N4,6,17232,numbers4
2016-01-04,N4,8,17236,numbers4
2016-01-05,N4,6,17240,numbers4
2016-01-06,N4,9,17244,numbers4
2016-01-07,N4,5,17248,numbers4
2016-01-08,N4,6,17252,numbers4
2016-01-11,N4,1,17256,numbers4
2016-01-12,N4,7,17260,numbers4
2016-01-13,N4,6,17264,numbers4
2016-01-14,N4,4,17268,numbers4
2016-01-15,N4,5,17272,numbers4
2016-01-18,N4,0,17276,numbers4
2016-01-19,N4,2,17280,numbers4
2016-01-20,N4,9,17284,numbers4
2016-01-21,N4,9,17288,numbers4
2016-01-22,N4,2,17292,numbers4
2016-01-25,N4,6,17296,numbers4
2016-01-26,N4,3,17300,numbers4
2016-01-27,N4,6,17304,numbers4
2016-01-28,N4,3,17308,numbers4
2016-01-29,N4,9,17312,numbers4
2016-02-01,N4,1,17316,numbers4
2016-02-02,N4,8,17320,numbers4
2016-02-03,N4,9,17324,numbers4
2016-02-04,N4,5,17328,numbers4
2016-02-05,N4,9,17332,numbers4
2016-02-08,N4,9,17336,numbers4
2016-02-09,N4,0,17340,numbers4
2016-02-10,N4,6,17344,numbers4
2016-02-11,N4,3,17348,numbers4
2016-02-12,N4,5,17352,numbers4
2016-02-15,N4,8,17356,numbers4
2016-02-16,N4,9,17360,numbers4
2016-02-17,N4,8,17364,numbers4
2016-02-18,N4,7,17368,numbers4
2016-02-19,N4,7,17372,numbers4
2016-02-22,N4,8,17376,numbers4
2016-02-23,N4,2,17380,numbers4
2016-02-24,N4,1,17384,numbers4
2016-02-25,N4,6,17388,numbers4
2016-02-26,N4,6,17392,numbers4
2016-02-29,N4,0,17396,numbers4
2016-03-01,N4,3,17400,numbers4
2016-03-02,N4,0,17404,numbers4
2016-03-03,N4,8,17408,numbers4
2016-03-04,N4,4,17412,numbers4
2016-03-07,N4,5,17416,numbers4
2016-03-08,N4,9,17420,numbers4
2016-03-09,N4,6,17424,numbers4
2016-03-10,N4,6,17428,numbers4
2016-03-11,N4,6,17432,numbers4
2016-03-14,N4,2,17436,numbers4
2016-03-15,N4,8,17440,numbers4
2016-03-16,N4,2,17444,numbers4
2016-03-17,N4,6,17448,numbers4
2016-03-18,N4,3,17452,numbers4
2016-03-21,N4,1,17456,numbers4
2016-03-22,N4,0,17460,numbers4
2016-03-23,N4,5,17464,numbers4
2016-03-24,N4,8,17468,numbers4
2016-03-25,N4,8,17472,numbers4
2016-03-28,N4,7,17476,numbers4
2016-03-29,N4,1,17480,numbers4
2016-03-30,N4,1,17484,numbers4
2016-03-31,N4,5,17488,numbers4
2016-04-01,N4,3,17492,numbers4
2016-04-04,N4,1,17496,numbers4
2016-04-05,N4,2,17500,numbers4
2016-04-06,N4,5,17504,numbers4
2016-04-07,N4,4,17508,numbers4
2016-04-08,N4,2,17512,numbers4
2016-04-11,N4,5,17516,numbers4
2016-04-12,N4,1,17520,numbers4
2016-04-13,N4,1,17524,numbers4
2016-04-14,N4,0,17528,numbers4
2016-04-15,N4,9,17532,numbers4
2016-04-18,N4,1,17536,numbers4
2016-04-19,N4,4,17540,numbers4
2016-04-20,N4,4,17544,numbers4
2016-04-21,N4,1,17548,numbers4
2016-04-22,N4,9,17552,numbers4
2016-04-25,N4,8,17556,numbers4
2016-04-26,N4,7,17560,numbers4
2016-04-27,N4,4,17564,numbers4
2016-04-28,N4,5,17568,numbers4
2016-04-29,N4,1,17572,numbers4
2016-05-02,N4,8,17576,numbers4
2016-05-03,N4,6,17580,numbers4
2016-05-04,N4,2,17584,numbers4
2016-05-05,N4,3,17588,numbers4
2016-05-06,N4,2,17592,numbers4
2016-05-09,N4,8,17596,numbers4
2016-05-10,N4,8,17600,numbers4
2016-05-11,N4,2,17604,numbers4
2016-05-12,N4,2,17608,numbers4
2016-05-13,N4,3,17612,numbers4
2016-05-16,N4,4,17616,numbers4
2016-05-17,N4,6,17620,numbers4
2016-05-18,N4,7,17624,numbers4
2016-05-19,N4,9,17628,numbers4
2016-05-20,N4,5,17632,numbers4
2016-05-23,N4,3,17636,numbers4
2016-05-24,N4,3,17640,numbers4
2016-05-25,N4,4,17644,numbers4
2016-05-26,N4,7,17648,numbers4
2016-05-27,N4,8,17652,numbers4
2016-05-30,N4,6,17656,numbers4
2016-05-31,N4,0,17660,numbers4
2016-06-01,N4,2,17664,numbers4
2016-06-02,N4,9,17668,numbers4
2016-06-03,N4,7,17672,numbers4
2016-06-06,N4,9,17676,numbers4
2016-06-07,N4,9,17680,numbers4
2016-06-08,N4,8,17684,numbers4
2016-06-09,N4,1,17688,numbers4
2016-06-10,N4,0,17692,numbers4
2016-06-13,N4,9,17696,numbers4
2016-06-14,N4,1,17700,numbers4
2016-06-15,N4,0,17704,numbers4
2016-06-16,N4,6,17708,numbers4
2016-06-17,N4,2,17712,numbers4
2016-06-20,N4,4,17716,numbers4
2016-06-21,N4,6,17720,numbers4
2016-06-22,N4,8,17724,numbers4
2016-06-23,N4,7,17728,numbers4
2016-06-24,N4,5,17732,numbers4
2016-06-27,N4,3,17736,numbers4
2016-06-28,N4,6,17740,numbers4
2016-06-29,N4,3,17744,numbers4
2016-06-30,N4,4,17748,numbers4
2016-07-01,N4,0,17752,numbers4
2016-07-04,N4,8,17756,numbers4
2016-07-05,N4,4,17760,numbers4
2016-07-06,N4,2,17764,numbers4
2016-07-07,N4,2,17768,numbers4
2016-07-08,N4,9,17772,numbers4
2016-07-11,N4,2,17776,numbers4
2016-07-12,N4,5,17780,numbers4
2016-07-13,N4,2,17784,numbers4
2016-07-14,N4,8,17788,numbers4
2016-07-15,N4,4,17792,numbers4
2016-07-18,N4,9,17796,numbers4
2016-07-19,N4,8,17800,numbers4
2016-07-20,N4,6,17804,numbers4
2016-07-21,N4,3,17808,numbers4
2016-07-22,N4,0,17812,numbers4
2016-07-25,N4,0,17816,numbers4
2016-07-26,N4,0,17820,numbers4
2016-07-27,N4,7,17824,numbers4
2016-07-28,N4,4,17828,numbers4
2016-07-29,N4,6,17832,numbers4
2016-08-01,N4,3,17836,numbers4
2016-08-02,N4,3,17840,numbers4
2016-08-03,N4,3,17844,numbers4
2016-08-04,N4,5,17848,numbers4
2016-08-05,N4,8,17852,numbers4
2016-08-08,N4,1,17856,numbers4
2016-08-09,N4,1,17860,numbers4
2016-08-10,N4,8,17864,numbers4
2016-08-11,N4,9,17868,numbers4
2016-08-12,N4,5,17872,numbers4
2016-08-15,N4,8,17876,numbers4
2016-08-16,N4,1,17880,numbers4
2016-08-17,N4,5,17884,numbers4
2016-08-18,N4,8,17888,numbers4
2016-08-19,N4,3,17892,numbers4
2016-08-22,N4,6,17896,numbers4
2016-08-23,N4,7,17900,numbers4
2016-08-24,N4,4,17904,numbers4
2016-08-25,N4,4,17908,numbers4
2016-08-26,N4,9,17912,numbers4
2016-08-29,N4,9,17916,numbers4
2016-08-30,N4,6,17920,numbers4
2016-08-31,N4,5,17924,numbers4
2016-09-01,N4,5,17928,numbers4
2016-09-02,N4,8,17932,numbers4
2016-09-05,N4,9,17936,numbers4
2016-09-06,N4,8,17940,numbers4
2016-09-07,N4,2,17944,numbers4
2016-09-08,N4,6,17948,numbers4
2016-09-09,N4,2,17952,numbers4
2016-09-12,N4,2,17956,numbers4
2016-09-13,N4,7,17960,numbers4
2016-09-14,N4,1,17964,numbers4
2016-09-15,N4,0,17968,numbers4
2016-09-16,N4,1,17972,numbers4
2016-09-19,N4,4,17976,numbers4
2016-09-20,N4,9,17980,numbers4
2016-09-21,N4,4,17984,numbers4
2016-09-22,N4,0,17988,numbers4
2016-09-23,N4,5,17992,numbers4
2016-09-26,N4,4,17996,numbers4
2016-09-27,N4,2,18000,numbers4
2016-09-28,N4,3,18004,numbers4
2016-09-29,N4,5,18008,numbers4
2016-09-30,N4,7,18012,numbers4
2016-10-03,N4,4,18016,numbers4
2016-10-04,N4,7,18020,numbers4
2016-10-05,N4,9,18024,numbers4
2016-10-06,N4,9,18028,numbers4
2016-10-07,N4,6,18032,numbers4
2016-10-10,N4,9,18036,numbers4
2016-10-11,N4,8,18040,numbers4
2016-10-12,N4,7,18044,numbers4
2016-10-13,N4,8,18048,numbers4
2016-10-14,N4,4,18052,numbers4
2016-10-17,N4,4,18056,numbers4
2016-10-18,N4,1,18060,numbers4
2016-10-19,N4,5,18064,numbers4
2016-10-20,N4,7,18068,numbers4
2016-10-21,N4,1,18072,numbers4
2016-10-24,N4,0,18076,numbers4
2016-10-25,N4,0,18080,numbers4
2016-10-26,N4,0,18084,numbers4
2016-10-27,N4,0,18088,numbers4
2016-10-28,N4,4,18092,numbers4
2016-10-31,N4,3,18096,numbers4
2016-11-01,N4,3,18100,numbers4
2016-11-02,N4,3,18104,numbers4
2016-11-03,N4,4,18108,numbers4
2016-11-04,N4,1,18112,numbers4
2016-11-07,N4,4,18116,numbers4
2016-11-08,N4,5,18120,numbers4
2016-11-09,N4,3,18124,numbers4
2016-11-10,N4,4,18128,numbers4
2016-11-11,N4,1,18132,numbers4
2016-11-14,N4,1,18136,numbers4
2016-11-15,N4,6,18140,numbers4
2016-11-16,N4,7,18144,numbers4
2016-11-17,N4,8,18148,numbers4
2016-11-18,N4,4,18152,numbers4
2016-11-21,N4,9,18156,numbers4
2016-11-22,N4,7,18160,numbers4
2016-11-23,N4,9,18164,numbers4
2016-11-24,N4,0,18168,numbers4
2016-11-25,N4,5,18172,numbers4
2016-11-28,N4,5,18176,numbers4
2016-11-29,N4,0,18180,numbers4
2016-11-30,N4,3,18184,numbers4
2016-12-01,N4,7,18188,numbers4
2016-12-02,N4,9,18192,numbers4
2016-12-05,N4,1,18196,numbers4
2016-12-06,N4,0,18200,numbers4
2016-12-07,N4,2,18204,numbers4
2016-12-08,N4,3,18208,numbers4
2016-12-09,N4,3,18212,numbers4
2016-12-12,N4,1,18216,numbers4
2016-12-13,N4,2,18220,numbers4
2016-12-14,N4,7,18224,numbers4
2016-12-15,N4,6,18228,numbers4
2016-12-16,N4,1,18232,numbers4
2016-12-19,N4,0,18236,numbers4
2016-12-20,N4,2,18240,numbers4
2016-12-21,N4,0,18244,numbers4
2016-12-22,N4,8,18248,numbers4
2016-12-23,N4,8,18252,numbers4
2016-12-26,N4,3,18256,numbers4
2016-12-27,N4,5,18260,numbers4
2016-12-28,N4,3,18264,numbers4
2016-12-29,N4,6,18268,numbers4
2016-12-30,N4,8,18272,numbers4
2017-01-04,N4,9,18276,numbers4
2017-01-05,N4,3,18280,numbers4
2017-01-06,N4,5,18284,numbers4
2017-01-09,N4,1,18288,numbers4
2017-01-10,N4,9,18292,numbers4
2017-01-11,N4,0,18296,numbers4
2017-01-12,N4,0,18300,numbers4
2017-01-13,N4,4,18304,numbers4
2017-01-16,N4,8,18308,numbers4
2017-01-17,N4,9,18312,numbers4
2017-01-18,N4,3,18316,numbers4
2017-01-19,N4,2,18320,numbers4
2017-01-20,N4,7,18324,numbers4
2017-01-23,N4,0,18328,numbers4
2017-01-24,N4,4,18332,numbers4
2017-01-25,N4,8,18336,numbers4
2017-01-26,N4,8,18340,numbers4
2017-01-27,N4,0,18344,numbers4
2017-01-30,N4,2,18348,numbers4
2017-01-31,N4,2,18352,numbers4
2017-02-01,N4,6,18356,numbers4
2017-02-02,N4,9,18360,numbers4
2017-02-03,N4,2,18364,numbers4
2017-02-06,N4,3,18368,numbers4
2017-02-07,N4,7,18372,numbers4
2017-02-08,N4,2,18376,numbers4
2017-02-09,N4,5,18380,numbers4
2017-02-10,N4,0,18384,numbers4
2017-02-13,N4,1,18388,numbers4
2017-02-14,N4,7,18392,numbers4
2017-02-15,N4,5,18396,numbers4
2017-02-16,N4,9,18400,numbers4
2017-02-17,N4,7,18404,numbers4
2017-02-20,N4,8,18408,numbers4
2017-02-21,N4,8,18412,numbers4
2017-02-22,N4,6,18416,numbers4
2017-02-23,N4,1,18420,numbers4
2017-02-24,N4,2,18424,numbers4
2017-02-27,N4,2,18428,numbers4
2017-02-28,N4,7,18432,numbers4
2017-03-01,N4,9,18436,numbers4
2017-03-02,N4,0,18440,numbers4
2017-03-03,N4,5,18444,numbers4
2017-03-06,N4,4,18448,numbers4
2017-03-07,N4,5,18452,numbers4
2017-03-08,N4,9,18456,numbers4
2017-03-09,N4,6,18460,numbers4
2017-03-10,N4,5,18464,numbers4
2017-03-13,N4,6,18468,numbers4
2017-03-14,N4,8,18472,numbers4
2017-03-15,N4,0,18476,numbers4
2017-03-16,N4,8,18480,numbers4
2017-03-17,N4,1,18484,numbers4
2017-03-20,N4,8,18488,numbers4
2017-03-21,N4,9,18492,numbers4
2017-03-22,N4,9,18496,numbers4
2017-03-23,N4,8,18500,numbers4
2017-03-24,N4,4,18504,numbers4
2017-03-27,N4,6,18508,numbers4
2017-03-28,N4,9,18512,numbers4
2017-03-29,N4,5,18516,numbers4
2017-03-30,N4,3,18520,numbers4
2017-03-31,N4,1,18524,numbers4
2017-04-03,N4,1,18528,numbers4
2017-04-04,N4,4,18532,numbers4
2017-04-05,N4,1,18536,numbers4
2017-04-06,N4,0,18540,numbers4
2017-04-07,N4,7,18544,numbers4
2017-04-10,N4,9,18548,numbers4
2017-04-11,N4,2,18552,numbers4
2017-04-12,N4,1,18556,numbers4
2017-04-13,N4,3,18560,numbers4
2017-04-14,N4,1,18564,numbers4
2017-04-17,N4,2,18568,numbers4
2017-04-18,N4,0,18572,numbers4
2017-04-19,N4,6,18576,numbers4
2017-04-20,N4,1,18580,numbers4
2017-04-21,N4,7,18584,numbers4
2017-04-24,N4,5,18588,numbers4
2017-04-25,N4,9,18592,numbers4
2017-04-26,N4,7,18596,numbers4
2017-04-27,N4,2,18600,numbers4
2017-04-28,N4,4,18604,numbers4
2017-05-01,N4,4,18608,numbers4
2017-05-02,N4,7,18612,numbers4
2017-05-03,N4,9,18616,numbers4
2017-05-04,N4,7,18620,numbers4
2017-05-05,N4,6,18624,numbers4
2017-05-08,N4,2,18628,numbers4
2017-05-09,N4,5,18632,numbers4
2017-05-10,N4,1,18636,numbers4
2017-05-11,N4,8,18640,numbers4
2017-05-12,N4,1,18644,numbers4
2017-05-15,N4,4,18648,numbers4
2017-05-16,N4,6,18652,numbers4
2017-05-17,N4,9,18656,numbers4
2017-05-18,N4,3,18660,numbers4
2017-05-19,N4,3,18664,numbers4
2017-05-22,N4,8,18668,numbers4
2017-05-23,N4,1,18672,numbers4
2017-05-24,N4,9,18676,numbers4
2017-05-25,N4,7,18680,numbers4
2017-05-26,N4,8,18684,numbers4
2017-05-29,N4,3,18688,numbers4
2017-05-30,N4,1,18692,numbers4
2017-05-31,N4,6,18696,numbers4
2017-06-01,N4,3,18700,numbers4
2017-06-02,N4,1,18704,numbers4
2017-06-05,N4,5,18708,numbers4
2017-06-06,N4,9,18712,numbers4
2017-06-07,N4,4,18716,numbers4
2017-06-08,N4,7,18720,numbers4
2017-06-09,N4,2,18724,numbers4
2017-06-12,N4,9,18728,numbers4
2017-06-13,N4,8,18732,numbers4
2017-06-14,N4,3,18736,numbers4
2017-06-15,N4,3,18740,numbers4
2017-06-16,N4,3,18744,numbers4
2017-06-19,N4,5,18748,numbers4
2017-06-20,N4,3,18752,numbers4
2017-06-21,N4,7,18756,numbers4
2017-06-22,N4,4,18760,numbers4
2017-06-23,N4,9,18764,numbers4
2017-06-26,N4,6,18768,numbers4
2017-06-27,N4,1,18772,numbers4
2017-06-28,N4,7,18776,numbers4
2017-06-29,N4,3,18780,numbers4
2017-06-30,N4,0,18784,numbers4
2017-07-03,N4,1,18788,numbers4
2017-07-04,N4,5,18792,numbers4
2017-07-05,N4,7,18796,numbers4
2017-07-06,N4,0,18800,numbers4
2017-07-07,N4,8,18804,numbers4
2017-07-10,N4,1,18808,numbers4
2017-07-11,N4,9,18812,numbers4
